Timestamp, vel x, vel y, vel z
1.5659687110117356e+18,-2.178153753281e+00,4.850135326385e+00,1.422584503889e-01
1.5659687110315827e+18,-2.148503780365e+00,4.870095252991e+00,1.420329958200e-01
1.5659687110627512e+18,-2.120320796967e+00,4.888751983643e+00,1.384545117617e-01
1.565968711074303e+18,-2.099982023239e+00,4.903162479401e+00,1.337325274944e-01
1.5659687110960579e+18,-2.079849243164e+00,4.917114734650e+00,1.281562745571e-01
1.5659687111129434e+18,-2.061471939087e+00,4.931352615356e+00,1.226997673512e-01
1.565968711131605e+18,-2.043948888779e+00,4.945242881775e+00,1.145792454481e-01
1.5659687111515574e+18,-2.023649454117e+00,4.961013793945e+00,9.938587993383e-02
1.5659687111722796e+18,-2.001019716263e+00,4.977323532104e+00,8.045755326748e-02
1.5659687111946214e+18,-1.979221582413e+00,4.995036125183e+00,6.282843649387e-02
1.5659687112115889e+18,-1.951043367386e+00,5.019759178162e+00,4.996166750789e-02
1.565968711231625e+18,-1.922796964645e+00,5.040054321289e+00,4.559067264199e-02
1.5659687112516977e+18,-1.896034002304e+00,5.050762176514e+00,4.873857647181e-02
1.565968711273124e+18,-1.876531958580e+00,5.055558681488e+00,5.102315172553e-02
1.5659687112944412e+18,-1.858232378960e+00,5.067215919495e+00,5.601104721427e-02
1.5659687113116127e+18,-1.837671041489e+00,5.089756011963e+00,6.094203144312e-02
1.5659687113315448e+18,-1.822596073151e+00,5.114301204681e+00,5.921532586217e-02
1.565968711352402e+18,-1.801496624947e+00,5.142137527466e+00,4.956173524261e-02
1.565968711373077e+18,-1.778622627258e+00,5.169522285461e+00,3.885902464390e-02
1.5659687113951826e+18,-1.755297064781e+00,5.190566062927e+00,3.857465088367e-02
1.5659687114129395e+18,-1.729663610458e+00,5.208696365356e+00,3.663663938642e-02
1.5659687114330816e+18,-1.711089849472e+00,5.222786426544e+00,2.816500514746e-02
1.5659687114545597e+18,-1.692973136902e+00,5.240191936493e+00,2.357006818056e-02
1.5659687114762048e+18,-1.671081542969e+00,5.258589267731e+00,2.212123572826e-02
1.5659687114944517e+18,-1.650907754898e+00,5.276734352112e+00,1.887368410826e-02
1.565968711511694e+18,-1.634587526321e+00,5.297796726227e+00,1.076213270426e-02
1.5659687115317368e+18,-1.616914391518e+00,5.319531440735e+00,3.918766975403e-03
1.5659687115529964e+18,-1.603547692299e+00,5.338239669800e+00,-2.426221966743e-03
1.5659687115717706e+18,-1.586995244026e+00,5.357493877411e+00,-5.781263113022e-03
1.5659687115944678e+18,-1.572224140167e+00,5.374034404755e+00,-6.168022751808e-03
1.565968711611687e+18,-1.559695124626e+00,5.384658813477e+00,-4.121676087379e-03
1.5659687116320942e+18,-1.548525094986e+00,5.396313190460e+00,-1.037292182446e-03
1.565968711651548e+18,-1.535113692284e+00,5.411819458008e+00,4.910018295050e-03
1.5659687116754447e+18,-1.521765708923e+00,5.427263736725e+00,7.133334875107e-03
1.5659687116967506e+18,-1.511590361595e+00,5.443734645844e+00,8.250720798969e-03
1.5659687117117683e+18,-1.495781183243e+00,5.462158679962e+00,4.998635500669e-03
1.5659687117315686e+18,-1.478149890900e+00,5.479049682617e+00,5.525495857000e-03
1.565968711751602e+18,-1.465192794800e+00,5.491372585297e+00,6.463363766670e-03
1.5659687117717286e+18,-1.451527595520e+00,5.500945091248e+00,1.146291196346e-02
1.5659687117944852e+18,-1.439674615860e+00,5.511726856232e+00,1.305288076401e-02
1.565968711811782e+18,-1.432674765587e+00,5.522142410278e+00,1.531019061804e-02
1.5659687118318362e+18,-1.424970626831e+00,5.537062168121e+00,1.864622160792e-02
1.5659687118551332e+18,-1.420741558075e+00,5.549633026123e+00,2.133070677519e-02
1.5659687118741924e+18,-1.417388439178e+00,5.558640003204e+00,2.062756195664e-02
1.5659687118970967e+18,-1.408203840256e+00,5.568092346191e+00,1.996482349932e-02
1.5659687119117212e+18,-1.394898533821e+00,5.579592227936e+00,2.897427044809e-02
1.565968711935246e+18,-1.382719755173e+00,5.589842319489e+00,3.269393369555e-02
1.565968711955305e+18,-1.371686220169e+00,5.598904609680e+00,3.241334855556e-02
1.5659687119746813e+18,-1.363075137138e+00,5.608904838562e+00,3.074136003852e-02
1.56596871199511e+18,-1.357167005539e+00,5.617869853973e+00,3.189911320806e-02
1.5659687120115574e+18,-1.353842377663e+00,5.623270034790e+00,3.340534865856e-02
1.5659687120328417e+18,-1.351130247116e+00,5.626490592957e+00,3.527063131332e-02
1.5659687120515484e+18,-1.352833390236e+00,5.625878810883e+00,4.275031387806e-02
1.5659687120715364e+18,-1.353492021561e+00,5.621504783630e+00,4.883672669530e-02
1.5659687120960274e+18,-1.356034755707e+00,5.620310783386e+00,5.227023363113e-02
1.5659687121116388e+18,-1.358636379242e+00,5.622587203979e+00,6.225049868226e-02
1.5659687121316052e+18,-1.361537933350e+00,5.631806850433e+00,6.708150357008e-02
1.5659687121515843e+18,-1.357725381851e+00,5.648646354675e+00,7.663899660110e-02
1.5659687121716244e+18,-1.354297518730e+00,5.660748004913e+00,8.029691874981e-02
1.565968712194444e+18,-1.347397327423e+00,5.666088104248e+00,8.410006761551e-02
1.565968712211601e+18,-1.342781424522e+00,5.666499137878e+00,9.379698336124e-02
1.5659687122315612e+18,-1.349539637566e+00,5.664146900177e+00,9.764273464680e-02
1.5659687122554094e+18,-1.359770298004e+00,5.660983562469e+00,9.916340559721e-02
1.565968712271663e+18,-1.372538089752e+00,5.660506725311e+00,1.015976667404e-01
1.5659687122944773e+18,-1.386951804161e+00,5.660585880280e+00,1.045684665442e-01
1.5659687123154545e+18,-1.402140855789e+00,5.662645339966e+00,1.012044250965e-01
1.5659687123315645e+18,-1.407803654671e+00,5.663157939911e+00,9.976714849472e-02
1.5659687123516e+18,-1.406156301498e+00,5.664109706879e+00,9.515579789877e-02
1.565968712371582e+18,-1.406515240669e+00,5.662854194641e+00,9.350113570690e-02
1.5659687124007035e+18,-1.410636067390e+00,5.652935028076e+00,9.533134102821e-02
1.5659687124118664e+18,-1.419335842133e+00,5.639650821686e+00,9.674575179815e-02
1.5659687124316006e+18,-1.433731794357e+00,5.628594875336e+00,9.768035262823e-02
1.5659687124531666e+18,-1.453250885010e+00,5.622190475464e+00,1.061496958137e-01
1.5659687124749635e+18,-1.470957517624e+00,5.620157718658e+00,1.211454123259e-01
1.5659687124944637e+18,-1.486184954643e+00,5.620786666870e+00,1.257869303226e-01
1.5659687125116024e+18,-1.495817065239e+00,5.623348236084e+00,1.318260431290e-01
1.5659687125322312e+18,-1.498796463013e+00,5.624909400940e+00,1.309341937304e-01
1.565968712551592e+18,-1.506200313568e+00,5.619976043701e+00,1.341242641211e-01
1.56596871257154e+18,-1.514000535011e+00,5.612533569336e+00,1.357667148113e-01
1.5659687125944604e+18,-1.522752046585e+00,5.605838775635e+00,1.346432715654e-01
1.5659687126148618e+18,-1.531478881836e+00,5.602262973785e+00,1.302901506424e-01
1.565968712631556e+18,-1.543224215508e+00,5.599418640137e+00,1.280914843082e-01
1.5659687126515446e+18,-1.560855269432e+00,5.590080738068e+00,1.338154673576e-01
1.5659687126716488e+18,-1.585235595703e+00,5.574051380157e+00,1.433528959751e-01
1.5659687126944558e+18,-1.612492680550e+00,5.558531284332e+00,1.475714147091e-01
1.56596871271161e+18,-1.635787963867e+00,5.548976421356e+00,1.523842662573e-01
1.5659687127348854e+18,-1.658004999161e+00,5.538443088531e+00,1.583233177662e-01
1.5659687127515612e+18,-1.672328472137e+00,5.535455703735e+00,1.591366231441e-01
1.565968712774383e+18,-1.678001165390e+00,5.534890174866e+00,1.621110290289e-01
1.5659687128053814e+18,-1.679919838905e+00,5.531734466553e+00,1.654087007046e-01
1.5659687128118118e+18,-1.683399915695e+00,5.521984577179e+00,1.730550229549e-01
1.565968712831621e+18,-1.690369725227e+00,5.511536121368e+00,1.765924394131e-01
1.56596871285192e+18,-1.706806302071e+00,5.498187065125e+00,1.804528534412e-01
1.5659687128749888e+18,-1.723856806755e+00,5.483409881592e+00,1.821561902761e-01
1.5659687128944696e+18,-1.743265628815e+00,5.471607208252e+00,1.792127043009e-01
1.5659687129116104e+18,-1.765553832054e+00,5.460817337036e+00,1.787445545197e-01
1.5659687129316306e+18,-1.785828590393e+00,5.451526165009e+00,1.829774975777e-01
1.5659687129516052e+18,-1.798641204834e+00,5.440334796906e+00,1.912337094545e-01
1.565968712983405e+18,-1.805531740189e+00,5.423358440399e+00,1.909057497978e-01
1.5659687129944474e+18,-1.808435201645e+00,5.401956081390e+00,1.860770285130e-01
1.5659687130115786e+18,-1.812415719032e+00,5.385709762573e+00,1.865558326244e-01
1.5659687130316884e+18,-1.822789430618e+00,5.374562263489e+00,1.843172609806e-01
1.565968713051814e+18,-1.836683630943e+00,5.365206718445e+00,1.784799396992e-01
1.5659687130715464e+18,-1.849953174591e+00,5.354232311249e+00,1.746538430452e-01
1.5659687130965827e+18,-1.862577438354e+00,5.338387012482e+00,1.711643636227e-01
1.5659687131138542e+18,-1.873937845230e+00,5.318246364594e+00,1.677053272724e-01
1.5659687131348221e+18,-1.882128596306e+00,5.299116611481e+00,1.662480384111e-01
1.5659687131515668e+18,-1.890000104904e+00,5.281069278717e+00,1.633795201778e-01
1.5659687131731167e+18,-1.894728779793e+00,5.264976024628e+00,1.576812714338e-01
1.5659687131944727e+18,-1.900591969490e+00,5.250975131989e+00,1.481596529484e-01
1.5659687132115346e+18,-1.907907366753e+00,5.238045692444e+00,1.395295113325e-01
1.5659687132315727e+18,-1.915610671043e+00,5.221185684204e+00,1.341532617807e-01
1.5659687132526172e+18,-1.921098589897e+00,5.199687957764e+00,1.340405195951e-01
1.56596871327157e+18,-1.930353403091e+00,5.171593189240e+00,1.359618008137e-01
1.5659687132944366e+18,-1.942456364632e+00,5.139695644379e+00,1.352233439684e-01
1.565968713315622e+18,-1.958301544189e+00,5.111828327179e+00,1.370660364628e-01
