Timestamp, pos x, pos y, pos z, ori x, ori y, ori z, ori w
1.5659687015716193e+18,8.258859061364e-02,2.044616170396e-01,4.293520794746e-02,-5.823865380105e-01,6.920542813038e-01,-2.713634153420e-01,-3.290116850314e-01
1.5659687016125053e+18,8.258859061364e-02,2.044616170396e-01,4.293520794746e-02,-5.823865380105e-01,6.920542813038e-01,-2.713634153420e-01,-3.290116850314e-01
1.5659687016317888e+18,8.398740641188e-02,2.030440162113e-01,4.580288767123e-02,-5.835129004681e-01,6.945502096640e-01,-2.648244585056e-01,-3.270790537780e-01
1.565968701639802e+18,8.398740641188e-02,2.030440162113e-01,4.580288767123e-02,-5.835129004681e-01,6.945502096640e-01,-2.648244585056e-01,-3.270790537780e-01
1.565968701679761e+18,8.474534779330e-02,2.022840426057e-01,4.728580013812e-02,-5.840769325844e-01,6.958415005108e-01,-2.613642176893e-01,-3.261096268149e-01
1.5659687016946353e+18,8.474534779330e-02,2.022840426057e-01,4.728580013812e-02,-5.840769325844e-01,6.958415005108e-01,-2.613642176893e-01,-3.261096268149e-01
1.5659687017197711e+18,8.601382378534e-02,2.016402719237e-01,4.828806767546e-02,-5.821153880488e-01,6.986417729513e-01,-2.587157613426e-01,-3.257414663765e-01
1.5659687017197711e+18,8.601382378534e-02,2.016402719237e-01,4.828806767546e-02,-5.821153880488e-01,6.986417729513e-01,-2.587157613426e-01,-3.257414663765e-01
1.5659687017525683e+18,8.683987083692e-02,2.009643399174e-01,4.949636105303e-02,-5.824382367054e-01,6.997858293913e-01,-2.555447851749e-01,-3.252112485393e-01
1.5659687017797765e+18,8.683987083692e-02,2.009643399174e-01,4.949636105303e-02,-5.824382367054e-01,6.997858293913e-01,-2.555447851749e-01,-3.252112485393e-01
1.5659687017998346e+18,8.772655984929e-02,2.002601020783e-01,5.071805577169e-02,-5.815100163997e-01,7.019746982151e-01,-2.528089962670e-01,-3.242918982939e-01
1.5659687018197665e+18,8.772655984929e-02,2.002601020783e-01,5.071805577169e-02,-5.815100163997e-01,7.019746982151e-01,-2.528089962670e-01,-3.242918982939e-01
1.5659687018334515e+18,8.749944253813e-02,2.001560936337e-01,5.102979895879e-02,-5.818935177122e-01,7.020342196164e-01,-2.526617273368e-01,-3.235891532040e-01
1.5659687018516933e+18,8.737023976720e-02,2.001314749298e-01,5.113127040026e-02,-5.820556916678e-01,7.020245772487e-01,-2.526987211763e-01,-3.232893766454e-01
1.5659687018797553e+18,8.715111918912e-02,1.997394289950e-01,5.206034065464e-02,-5.816581817647e-01,7.034585663511e-01,-2.521139418348e-01,-3.213383969367e-01
1.565968701899755e+18,8.715111918912e-02,1.997394289950e-01,5.206034065464e-02,-5.816581817647e-01,7.034585663511e-01,-2.521139418348e-01,-3.213383969367e-01
1.565968701919779e+18,8.663466100801e-02,1.998781951352e-01,5.194812725244e-02,-5.819252977647e-01,7.031242734380e-01,-2.530859399496e-01,-3.208219302409e-01
1.5659687019397548e+18,8.669764831180e-02,2.000166739141e-01,5.162620459812e-02,-5.816477480784e-01,7.029718616422e-01,-2.535038919170e-01,-3.213288590798e-01
1.5659687019572849e+18,8.710761764045e-02,2.001451996624e-01,5.119808653345e-02,-5.810567901842e-01,7.029401491949e-01,-2.535590313703e-01,-3.224220383927e-01
1.5659687019797642e+18,8.721228931895e-02,1.995103565759e-01,5.252991383055e-02,-5.825740040909e-01,7.032514060079e-01,-2.509877316255e-01,-3.210142493394e-01
1.5659687019797642e+18,8.721228931895e-02,1.995103565759e-01,5.252991383055e-02,-5.825740040909e-01,7.032514060079e-01,-2.509877316255e-01,-3.210142493394e-01
1.565968702019715e+18,8.714350351710e-02,1.995846785827e-01,5.239562564602e-02,-5.825221837161e-01,7.031387465082e-01,-2.513086228438e-01,-3.211040091961e-01
1.5659687020316475e+18,8.714350351710e-02,1.995846785827e-01,5.239562564602e-02,-5.825221837161e-01,7.031387465082e-01,-2.513086228438e-01,-3.211040091961e-01
1.5659687020417408e+18,8.650964093125e-02,1.993791633535e-01,5.306196249807e-02,-5.834347594639e-01,7.031900079671e-01,-2.512154691714e-01,-3.194033221392e-01
1.5659687020716303e+18,8.650885485812e-02,1.990989558657e-01,5.365659474823e-02,-5.838678376580e-01,7.035296727034e-01,-2.502628986670e-01,-3.186107803027e-01
1.5659687020948078e+18,8.712454360196e-02,1.968332736650e-01,5.810656064131e-02,-5.866857142355e-01,7.063577388068e-01,-2.421166838461e-01,-3.134296235889e-01
