timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1770586341.00004315,107044665,0,6,77559000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586341.19996309,107244585,0,6,77559200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586341.35989904,107404521,1,3,77543227,2405,12,1.0,-35.3632622,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586341.39988303,107444505,0,6,77559400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586341.59980297,107644425,0,6,77559600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586341.79972315,107844345,0,6,77559800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586341.98048401,108025106,0,6,77560000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586342.18040395,108225026,0,6,77560200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586342.36033201,108404954,1,3,77544233,2405,12,1.0,-35.3632622,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586342.38032413,108424946,0,6,77560400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586342.58024406,108624866,0,6,77560600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586342.80015612,108844778,0,6,77560800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586343.00007606,109044698,0,6,77561000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586343.19999599,109244618,0,6,77561200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586343.35993195,109404554,1,3,77545238,2405,12,1.0,-35.3632622,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586343.39991617,109444538,0,6,77561400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
